type,entry_price,entry_time,entry_index,exit_price,exit_time,exit_index,max_excursion,max_profit_pct,net_profit_pct
short,105499.98,2025-01-24 13:00:00,1741,105555.0,2025-01-24 13:05:00,1742,105499.98,0.0,-0.0015215166865434862
long,105555.0,2025-01-24 13:05:00,1742,105338.63,2025-01-24 13:10:00,1743,105555.0,0.0,-0.0030498318412201728
short,105338.63,2025-01-24 13:10:00,1743,105234.54,2025-01-24 13:15:00,1744,105338.62,9.493193531483394e-08,-1.1853486228071732e-05
long,105234.54,2025-01-24 13:15:00,1744,105230.31,2025-01-24 13:20:00,1745,105234.54,0.0,-0.0010401959280669248
short,105230.31,2025-01-24 13:20:00,1745,105299.99,2025-01-24 14:40:00,1761,104760.54,0.00446420807845196,-0.0016621666324085481
long,105299.99,2025-01-24 14:40:00,1761,105545.28,2025-01-24 15:55:00,1776,106189.15,0.00844406537930335,0.0013294399173256672
short,105545.28,2025-01-24 15:55:00,1776,105942.1,2025-01-24 16:00:00,1777,105545.28,0.0,-0.004759713366623377
long,105942.1,2025-01-24 16:00:00,1777,106505.11,2025-01-24 18:45:00,1810,106900.0,0.009041731285296346,0.004314317915163044
short,106505.11,2025-01-24 18:45:00,1810,105315.58,2025-01-24 21:45:00,1846,104791.87,0.0160859887380052,0.01016875988391542
long,105315.58,2025-01-24 21:45:00,1846,105087.17,2025-01-24 23:00:00,1861,105394.44,0.0007487970915604376,-0.0031688149084874574
short,105087.17,2025-01-24 23:00:00,1861,104541.24,2025-01-24 23:50:00,1871,104447.86,0.006083616106514218,0.004195020476809805
long,104541.24,2025-01-24 23:50:00,1871,104515.77,2025-01-25 00:15:00,1876,104876.59,0.0032078249693612898,-0.0012436359086615116
short,104515.77,2025-01-25 00:15:00,1876,104798.41,2025-01-25 00:25:00,1878,104500.0,0.00015088632079162862,-0.0037042808946439318
long,104798.41,2025-01-25 00:25:00,1878,104621.09,2025-01-25 00:50:00,1883,104798.41,0.0,-0.0026920104035930217
short,104621.09,2025-01-25 00:50:00,1883,104635.12,2025-01-25 01:20:00,1889,104447.86,0.0016557846988594358,-0.001134102980574938
long,104635.12,2025-01-25 01:20:00,1889,104515.17,2025-01-25 01:35:00,1892,104795.26,0.001530461282980317,-0.0021463646240382495
short,104515.17,2025-01-25 01:35:00,1892,104804.79,2025-01-25 01:45:00,1894,104515.17,0.0,-0.003771080982789344
long,104804.79,2025-01-25 01:45:00,1894,104500.57,2025-01-25 03:05:00,1910,104812.44,7.299284698732502e-05,-0.0039027299229356465
short,104500.57,2025-01-25 03:05:00,1910,104893.0,2025-01-25 03:35:00,1916,104500.01,5.358822444817512e-06,-0.004755290521381779
long,104893.0,2025-01-25 03:35:00,1916,104665.57,2025-01-25 05:00:00,1933,105242.44,0.003331394849990012,-0.003168209508737409
short,104665.57,2025-01-25 05:00:00,1933,104368.81,2025-01-25 07:15:00,1960,104196.3,0.004483518314570914,0.0018353163318177057
long,104368.81,2025-01-25 07:15:00,1960,104302.54,2025-01-25 08:40:00,1977,104515.75,0.0014078918788094099,-0.001634959812227466
short,104302.54,2025-01-25 08:40:00,1977,104365.89,2025-01-25 09:20:00,1985,104251.68,0.0004876199563308869,-0.001607367759212823
long,104365.89,2025-01-25 09:20:00,1985,104450.71,2025-01-25 09:30:00,1987,104365.89,0.0,-0.00018728235824935725
short,104450.71,2025-01-25 09:30:00,1987,104382.03,2025-01-25 09:35:00,1988,104450.71,0.0,-0.0003424649770211465
long,104382.03,2025-01-25 09:35:00,1988,104305.18,2025-01-25 09:50:00,1991,104412.24,0.00028941763251784245,-0.001736237837106692
short,104305.18,2025-01-25 09:50:00,1991,104391.73,2025-01-25 10:00:00,1993,104302.61,2.4639236517231773e-05,-0.0018297766227909574
long,104391.73,2025-01-25 10:00:00,1993,104465.39,2025-01-25 10:10:00,1995,104391.74,9.579302890481101e-08,-0.0002943885497442806
short,104465.39,2025-01-25 10:10:00,1995,104295.72,2025-01-25 10:15:00,1996,104465.39,0.0,0.0006241742839422535
long,104295.72,2025-01-25 10:15:00,1996,104310.51,2025-01-25 10:30:00,1999,104392.18,0.0009248701672512721,-0.0008581916880194739
short,104310.51,2025-01-25 10:30:00,1999,104337.18,2025-01-25 10:35:00,2000,104308.12,2.2912360413149337e-05,-0.0012556789339827623
long,104337.18,2025-01-25 10:35:00,2000,104437.4,2025-01-25 12:25:00,2022,104665.56,0.003147296102884942,-3.9460334273926415e-05
short,104437.4,2025-01-25 12:25:00,2022,104664.31,2025-01-25 12:40:00,2025,104437.4,0.0,-0.0031726890941368084
long,104664.31,2025-01-25 12:40:00,2025,104762.29,2025-01-25 13:30:00,2035,104829.35,0.0015768507908761654,-6.386427235801847e-05
short,104762.29,2025-01-25 13:30:00,2035,104884.24,2025-01-25 15:15:00,2056,104458.0,0.00290457568271936,-0.002164063901237856
long,104884.24,2025-01-25 15:15:00,2056,104851.76,2025-01-25 16:25:00,2070,105048.59,0.0015669656375446993,-0.001309674742363681
short,104851.76,2025-01-25 16:25:00,2070,104831.31,2025-01-25 18:00:00,2089,104515.77,0.003204428805009956,-0.0008049627397766418
long,104831.31,2025-01-25 18:00:00,2089,104920.84,2025-01-25 19:35:00,2108,105242.44,0.003921824500714573,-0.00014596125909331062
short,104920.84,2025-01-25 19:35:00,2108,105150.0,2025-01-25 20:20:00,2117,104900.01,0.00019853062556496638,-0.00318412281106407
long,105150.0,2025-01-25 20:20:00,2117,105167.87,2025-01-25 20:30:00,2119,105152.1,1.99714693295846e-05,-0.0008300523062292407
short,105167.87,2025-01-25 20:30:00,2119,105024.77,2025-01-25 20:35:00,2120,105160.43,7.074403998105437e-05,0.00036068173673186764
long,105024.77,2025-01-25 20:35:00,2120,105000.0,2025-01-25 20:40:00,2121,105033.76,8.559885444158255e-05,-0.0012358491239733644
short,105000.0,2025-01-25 20:40:00,2121,105123.29,2025-01-25 21:55:00,2136,104900.0,0.0009523809523809524,-0.0021741904761904155
long,105123.29,2025-01-25 21:55:00,2136,105006.76,2025-01-25 23:05:00,2150,105236.79,0.0010796846255477735,-0.0021085079243619454
short,105006.76,2025-01-25 23:05:00,2150,104700.0,2025-01-26 01:30:00,2179,104521.51,0.004621131058609941,0.0019213357311471638
long,104700.0,2025-01-26 01:30:00,2179,104515.77,2025-01-26 02:10:00,2187,104783.44,0.000796943648519602,-0.002759598853868156
short,104515.77,2025-01-26 02:10:00,2187,104551.62,2025-01-26 02:15:00,2188,104515.77,0.0,-0.0013430104375635491
long,104551.62,2025-01-26 02:15:00,2188,104549.87,2025-01-26 02:55:00,2196,104689.55,0.001319252633292603,-0.001016738143320974
short,104549.87,2025-01-26 02:55:00,2196,104647.45,2025-01-26 03:00:00,2197,104549.87,0.0,-0.0019333344938640455
long,104647.45,2025-01-26 03:00:00,2197,105105.0,2025-01-26 05:05:00,2222,105444.31,0.007614710152994656,0.003372299563916779
short,105105.0,2025-01-26 05:05:00,2222,104985.28,2025-01-26 07:30:00,2251,104930.57,0.0016595785167213073,0.00013905142476572157
long,104985.28,2025-01-26 07:30:00,2251,104943.29,2025-01-26 07:40:00,2253,104985.28,0.0,-0.0013999608326043921
short,104943.29,2025-01-26 07:40:00,2253,104970.51,2025-01-26 07:55:00,2256,104943.29,0.0,-0.0012593781841602372
long,104970.51,2025-01-26 07:55:00,2256,105133.12,2025-01-26 08:05:00,2258,104970.51,0.0,0.0005491017429561939
short,105133.12,2025-01-26 08:05:00,2258,105166.73,2025-01-26 08:10:00,2259,105102.65,0.00028982303578549906,-0.001319689932154592
long,105166.73,2025-01-26 08:10:00,2259,104994.37,2025-01-26 08:40:00,2265,105166.74,9.508710605828693e-08,-0.002638921358494275
short,104994.37,2025-01-26 08:40:00,2265,105009.51,2025-01-26 08:55:00,2268,104923.54,0.0006746076003884946,-0.00114419820796105
long,105009.51,2025-01-26 08:55:00,2268,104925.43,2025-01-26 09:05:00,2270,105065.53,0.0005334754918864404,-0.0018006893851804638
short,104925.43,2025-01-26 09:05:00,2270,104616.26,2025-01-26 10:05:00,2282,104476.25,0.004280945048307098,0.0019465688155864435
long,104616.26,2025-01-26 10:05:00,2282,104616.45,2025-01-26 10:10:00,2283,104616.45,1.8161612736139518e-06,-0.000998183838726386
short,104616.45,2025-01-26 10:10:00,2283,104615.4,2025-01-26 10:35:00,2288,104504.79,0.0010673273658206093,-0.0009899633375056896
long,104615.4,2025-01-26 10:35:00,2288,104754.63,2025-01-26 12:40:00,2313,104830.66,0.002057632050348317,0.00033087480428321716
short,104754.63,2025-01-26 12:40:00,2313,104751.62,2025-01-26 12:45:00,2314,104754.19,4.200291672094382e-06,-0.000971266186515963
long,104751.62,2025-01-26 12:45:00,2314,104716.26,2025-01-26 12:55:00,2316,104805.45,0.0005138822674055232,-0.0013375604119535392
short,104716.26,2025-01-26 12:55:00,2316,104897.4,2025-01-26 13:05:00,2318,104716.26,0.0,-0.002729817317768983
long,104897.4,2025-01-26 13:05:00,2318,104881.85,2025-01-26 14:05:00,2330,105043.6,0.0013937428382401436,-0.0011482400898400566
short,104881.85,2025-01-26 14:05:00,2330,104755.31,2025-01-26 14:20:00,2333,104754.87,0.001210695654205284,0.00020650045741954525
long,104755.31,2025-01-26 14:20:00,2333,104901.05,2025-01-26 14:25:00,2334,104855.2,0.0009535554808629694,0.0003912421241463104
short,104901.05,2025-01-26 14:25:00,2334,105030.41,2025-01-26 15:15:00,2344,104772.53,0.001225154562323295,-0.0022331621084822374
long,105030.41,2025-01-26 15:15:00,2344,104929.76,2025-01-26 16:10:00,2355,105068.29,0.00036065745149419204,-0.001958293888408212
short,104929.76,2025-01-26 16:10:00,2355,104950.71,2025-01-26 16:40:00,2361,104860.69,0.0006582498616216452,-0.0011996573707974902
long,104950.71,2025-01-26 16:40:00,2361,104950.71,2025-01-26 16:45:00,2362,104950.71,0.0,-0.001
short,104950.71,2025-01-26 16:45:00,2362,104918.05,2025-01-26 16:50:00,2363,104950.7,9.528282380665385e-08,-0.000688806297737257
long,104918.05,2025-01-26 16:50:00,2363,104903.72,2025-01-26 16:55:00,2364,105010.32,0.0008794482932155532,-0.0011365827900919026
short,104903.72,2025-01-26 16:55:00,2364,105026.94,2025-01-26 17:20:00,2369,104903.7,1.906510084110891e-07,-0.0021746008625814334
long,105026.94,2025-01-26 17:20:00,2369,105007.53,2025-01-26 17:30:00,2371,105026.94,0.0,-0.0011848097259617722
short,105007.53,2025-01-26 17:30:00,2371,105190.57,2025-01-26 18:20:00,2381,104875.23,0.0012599096464796658,-0.002743113089128067
long,105190.57,2025-01-26 18:20:00,2381,105120.04,2025-01-26 19:20:00,2393,105287.22,0.000918808596626049,-0.0016704973649255194
short,105120.04,2025-01-26 19:20:00,2393,105086.57,2025-01-26 20:25:00,2406,104910.33,0.0019949573839583,-0.0006816020998471214
long,105086.57,2025-01-26 20:25:00,2406,105140.65,2025-01-26 20:35:00,2408,105198.4,0.0010641702360252808,-0.00048537667563050937
short,105140.65,2025-01-26 20:35:00,2408,104828.7,2025-01-26 21:25:00,2418,104683.34,0.004349507065059971,0.0019669780432211245
long,104828.7,2025-01-26 21:25:00,2418,104813.84,2025-01-26 21:30:00,2419,104874.51,0.0004369986463630444,-0.0011417550727997254
short,104813.84,2025-01-26 21:30:00,2419,104716.53,2025-01-26 21:45:00,2422,104766.15,0.00045499716449661924,-7.159207219201516e-05
long,104716.53,2025-01-26 21:45:00,2422,104618.74,2025-01-26 21:50:00,2423,104788.78,0.0006899579273682961,-0.0019338544735964189
short,104618.74,2025-01-26 21:50:00,2423,104609.98,2025-01-26 22:35:00,2432,104350.98,0.0025593884996130646,-0.0009162673914825459
long,104609.98,2025-01-26 22:35:00,2432,104319.63,2025-01-26 22:55:00,2436,104671.38,0.0005869420871699692,-0.003775547801462072
short,104319.63,2025-01-26 22:55:00,2436,104321.93,2025-01-26 23:00:00,2437,104286.06,0.0003217994542350944,-0.001022047624210212
long,104321.93,2025-01-26 23:00:00,2437,103928.57,2025-01-26 23:05:00,2438,104321.93,0.0,-0.004770635761819074
short,103928.57,2025-01-26 23:05:00,2438,103155.9,2025-01-27 00:10:00,2451,102347.51,0.01521294866272106,0.0064346255317475525
long,103155.9,2025-01-27 00:10:00,2451,102524.58,2025-01-27 00:45:00,2458,103222.47,0.0006453339072220492,-0.007120057117430923
short,102524.58,2025-01-27 00:45:00,2458,101830.01,2025-01-27 01:25:00,2466,101288.0,0.012061302762713114,0.005774668084473079
long,101830.01,2025-01-27 01:25:00,2466,101368.8,2025-01-27 02:05:00,2474,101939.42,0.0010744376829581329,-0.0055292149141494915
short,101368.8,2025-01-27 02:05:00,2474,101520.21,2025-01-27 02:15:00,2476,101266.37,0.0010104687043745962,-0.0024936548523806484
long,101520.21,2025-01-27 02:15:00,2476,101010.95,2025-01-27 02:50:00,2483,101626.43,0.0010462941319761515,-0.00601634108124884
short,101010.95,2025-01-27 02:50:00,2483,101217.18,2025-01-27 03:10:00,2487,100839.91,0.0016932817679666768,-0.003041659839849006
long,101217.18,2025-01-27 03:10:00,2487,100839.9,2025-01-27 04:20:00,2501,101822.87,0.005984063179788277,-0.004727430461903788
short,100839.9,2025-01-27 04:20:00,2501,100344.22,2025-01-27 06:00:00,2521,99826.26,0.010051973474785274,0.003915514592933878
long,100344.22,2025-01-27 06:00:00,2521,99910.15,2025-01-27 06:25:00,2526,100445.89,0.0010132123205501846,-0.005325809697858103
short,99910.15,2025-01-27 06:25:00,2526,99948.17,2025-01-27 06:30:00,2527,99910.15,0.0,-0.0013805419169123866
long,99948.17,2025-01-27 06:30:00,2527,99800.0,2025-01-27 06:35:00,2528,99948.17,0.0,-0.002482468363352708
short,99800.0,2025-01-27 06:35:00,2528,98484.78,2025-01-27 07:35:00,2540,97916.0,0.018877755511022044,0.01217855711422847
long,98484.78,2025-01-27 07:35:00,2540,99322.34,2025-01-27 10:20:00,2573,99493.8,0.010245440970675916,0.00750446129848691
short,99322.34,2025-01-27 10:20:00,2573,99122.59,2025-01-27 10:25:00,2574,99322.34,0.0,0.0010111286141667626
long,99122.59,2025-01-27 10:25:00,2574,99108.81,2025-01-27 10:30:00,2575,99122.59,0.0,-0.0011390197733937221
short,99108.81,2025-01-27 10:30:00,2575,99065.51,2025-01-27 11:25:00,2586,98352.25,0.0076336301485205775,-0.0005631064483570844
long,99065.51,2025-01-27 11:25:00,2586,99127.15,2025-01-27 11:30:00,2587,99065.51,0.0,-0.00037778546741444705
short,99127.15,2025-01-27 11:30:00,2587,99257.83,2025-01-27 11:35:00,2588,99127.15,0.0,-0.002318306841264049
long,99257.83,2025-01-27 11:35:00,2588,99057.43,2025-01-27 11:45:00,2590,99257.83,0.0,-0.003018984295747839
short,99057.43,2025-01-27 11:45:00,2590,99220.35,2025-01-27 12:10:00,2595,98841.41,0.002180755143758419,-0.0026447024720913192
long,99220.35,2025-01-27 12:10:00,2595,100337.08,2025-01-27 13:55:00,2616,101579.71,0.02377899291828743,0.01025504999730394
short,100337.08,2025-01-27 13:55:00,2616,101040.21,2025-01-27 14:40:00,2625,100180.7,0.0015585464516209228,-0.008007678517254087
long,101040.21,2025-01-27 14:40:00,2625,100988.42,2025-01-27 15:20:00,2633,102222.0,0.011696234598087173,-0.0015125682141793662
short,100988.42,2025-01-27 15:20:00,2633,99611.78,2025-01-27 18:20:00,2669,99110.67,0.01859371599238804,0.012631661927179367
long,99611.78,2025-01-27 18:20:00,2669,99300.5,2025-01-27 18:30:00,2671,99611.78,0.0,-0.004124931609494367
short,99300.5,2025-01-27 18:30:00,2671,99589.74,2025-01-27 18:35:00,2672,99229.38,0.0007162098881676864,-0.003912774860146779
long,99589.74,2025-01-27 18:35:00,2672,99223.13,2025-01-27 18:45:00,2674,99589.74,0.0,-0.004681202501382176
short,99223.13,2025-01-27 18:45:00,2674,99377.51,2025-01-27 19:05:00,2678,99000.0,0.002248770019651715,-0.002555887221054104
long,99377.51,2025-01-27 19:05:00,2678,101706.34,2025-01-27 22:15:00,2716,102386.67,0.030280090535574938,0.022434175398437752
short,101706.34,2025-01-27 22:15:00,2716,101925.44,2025-01-27 22:55:00,2724,101276.39,0.004227366750194699,-0.0031542413186828456
long,101925.44,2025-01-27 22:55:00,2724,101643.71,2025-01-27 23:00:00,2725,101925.44,0.0,-0.0037640793113083047
short,101643.71,2025-01-27 23:00:00,2725,102040.7,2025-01-27 23:10:00,2727,101643.71,0.0,-0.0049057015923561886
long,102040.7,2025-01-27 23:10:00,2727,101769.86,2025-01-27 23:20:00,2729,102098.03,0.0005618346404915073,-0.0036542350258278954
short,101769.86,2025-01-27 23:20:00,2729,102500.0,2025-01-28 00:05:00,2738,101739.81,0.0002952740624778585,-0.008174422761316557
long,102500.0,2025-01-28 00:05:00,2738,102306.32,2025-01-28 00:20:00,2741,102834.93,0.0032676097560974927,-0.002889560975609688
short,102306.32,2025-01-28 00:20:00,2741,102190.93,2025-01-28 00:25:00,2742,102300.0,6.177526471489723e-05,0.0001278873094058507
long,102190.93,2025-01-28 00:25:00,2742,102190.93,2025-01-28 00:30:00,2743,102417.32,0.0022153629485514416,-0.001
short,102190.93,2025-01-28 00:30:00,2743,101935.2,2025-01-28 02:30:00,2767,101300.04,0.008717896979702596,0.0015024725775565008
long,101935.2,2025-01-28 02:30:00,2767,102969.19,2025-01-28 05:00:00,2797,103311.85,0.013505148368767695,0.009143601032813056
short,102969.19,2025-01-28 05:00:00,2797,103068.68,2025-01-28 05:05:00,2798,102907.54,0.0005987227829995431,-0.0019662113492394245
long,103068.68,2025-01-28 05:05:00,2798,102932.73,2025-01-28 05:20:00,2801,103140.15,0.000693421124632635,-0.002319023392945336
short,102932.73,2025-01-28 05:20:00,2801,103127.98,2025-01-28 07:25:00,2826,102551.05,0.003708052822459805,-0.0028968699266015774
long,103127.98,2025-01-28 07:25:00,2826,102636.0,2025-01-28 07:55:00,2832,103270.77,0.0013845902925666551,-0.005770577296287545
short,102636.0,2025-01-28 07:55:00,2832,102864.27,2025-01-28 08:15:00,2836,102586.59,0.00048141003156790496,-0.0032240734245294446
long,102864.27,2025-01-28 08:15:00,2836,102653.93,2025-01-28 08:40:00,2841,102965.25,0.0009816819776195945,-0.0030448305325066812
short,102653.93,2025-01-28 08:40:00,2841,102852.41,2025-01-28 08:50:00,2843,102653.93,0.0,-0.002933486618583531
long,102852.41,2025-01-28 08:50:00,2843,102844.29,2025-01-28 09:00:00,2845,102852.41,0.0,-0.0010789480771525907
short,102844.29,2025-01-28 09:00:00,2845,102843.48,2025-01-28 09:05:00,2846,102844.29,0.0,-0.0009921240158301675
long,102843.48,2025-01-28 09:05:00,2846,102653.93,2025-01-28 09:20:00,2849,102899.6,0.0005456835960822203,-0.0028430920462823982
short,102653.93,2025-01-28 09:20:00,2849,102803.87,2025-01-28 10:20:00,2861,102357.87,0.002884059090577416,-0.0024606357496493544
long,102803.87,2025-01-28 10:20:00,2861,102902.04,2025-01-28 11:20:00,2873,103075.27,0.002639978436609524,-4.507485953594685e-05
short,102902.04,2025-01-28 11:20:00,2873,102680.43,2025-01-28 11:25:00,2874,102902.04,0.0,0.0011536016195597344
long,102680.43,2025-01-28 11:25:00,2874,102637.41,2025-01-28 11:30:00,2875,102680.43,0.0,-0.001418969807586407
short,102637.41,2025-01-28 11:30:00,2875,102852.34,2025-01-28 11:40:00,2877,102537.12,0.0009771290994190923,-0.003094070768153571
long,102852.34,2025-01-28 11:40:00,2877,102810.73,2025-01-28 11:55:00,2880,102852.34,0.0,-0.001404560557397144
short,102810.73,2025-01-28 11:55:00,2880,102852.33,2025-01-28 12:05:00,2882,102584.81,0.0021974360069226067,-0.0014046270267705115
long,102852.33,2025-01-28 12:05:00,2882,102961.88,2025-01-28 12:10:00,2883,102852.34,9.722677157397708e-08,6.51192831509302e-05
short,102961.88,2025-01-28 12:10:00,2883,102957.06,2025-01-28 12:15:00,2884,102961.88,0.0,-0.0009531865579765347
long,102957.06,2025-01-28 12:15:00,2884,102572.7,2025-01-28 12:30:00,2887,102957.07,9.71278706803907e-08,-0.0047332068339946826
short,102572.7,2025-01-28 12:30:00,2887,102914.4,2025-01-28 13:20:00,2897,102452.36,0.0011732166551138511,-0.004331295754133381
long,102914.4,2025-01-28 13:20:00,2897,102607.27,2025-01-28 13:35:00,2900,102914.4,0.0,-0.003984324836951779
short,102607.27,2025-01-28 13:35:00,2900,102500.62,2025-01-28 14:40:00,2913,101850.79,0.00737257701135612,3.940003471497415e-05
long,102500.62,2025-01-28 14:40:00,2913,102583.83,2025-01-28 16:10:00,2931,103666.07,0.011370175126745688,-0.00018820003235096134
short,102583.83,2025-01-28 16:10:00,2931,102993.21,2025-01-28 17:15:00,2944,102107.47,0.004643616835128895,-0.004990687421204732
